algorithm,sweep_value,batch_index,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
pf_fs_soft,5.0,0.0,1.0,199.0549774169922,0.0,1.502054231862504e-12,0.8314160704612732,6.0
pf_fs_soft,5.0,0.0,2.0,305.5874328613281,0.0,3.0752525092409e-12,0.9173737168312073,6.0
pf_fs_soft,5.0,0.0,3.0,328.49468994140625,0.0,3.3131290679694336e-12,0.20258809626102448,6.0
pf_fs_soft,5.0,0.0,4.0,341.48486328125,0.0,3.432684908891148e-12,0.13825218379497528,6.0
pf_fs_soft,5.0,0.0,5.0,349.7577819824219,0.0,3.488126237502498e-12,0.10860533267259598,6.0
pf_fs_soft,5.0,0.0,6.0,355.5740661621094,0.0,3.5200286695874494e-12,0.08991780877113342,6.0
pf_fs_soft,5.0,0.0,7.0,360.1044006347656,0.0,3.5429664844294217e-12,0.07701434195041656,6.0
pf_fs_soft,5.0,0.0,8.0,363.829833984375,0.0,3.5594725951437756e-12,0.06629114598035812,6.0
pf_fs_soft,5.0,0.0,9.0,367.049072265625,0.0,3.5682461759639628e-12,0.057785309851169586,6.0
pf_fs_soft,5.0,0.0,10.0,369.8367919921875,0.0,3.5690059848464406e-12,0.05170993134379387,6.0
pf_fs_soft,5.0,0.0,11.0,372.31671142578125,0.0,3.5676409743112814e-12,0.04745488986372948,6.0
pf_fs_soft,5.0,0.0,12.0,374.6015625,0.0,3.571623899412124e-12,0.04388745501637459,6.0
pf_fs_soft,5.0,0.0,13.0,376.67352294921875,0.0,3.5834746628382597e-12,0.04122455045580864,6.0
pf_fs_soft,5.0,0.0,14.0,378.5193786621094,0.0,3.6001286587289405e-12,0.03893581032752991,6.0
pf_fs_soft,5.0,0.0,15.0,380.1805725097656,0.0,3.6221175798295535e-12,0.03636457026004791,6.0
pf_fs_soft,5.0,0.0,16.0,381.6665344238281,0.0,3.649222417301257e-12,0.03288920968770981,6.0
pf_fs_soft,5.0,0.0,17.0,382.99859619140625,0.0,3.679177622284424e-12,0.030339814722537994,6.0
pf_fs_soft,5.0,0.0,18.0,384.22564697265625,0.0,3.7092156603135695e-12,0.02837255783379078,6.0
pf_fs_soft,5.0,0.0,19.0,385.3739318847656,0.0,3.7377943622185494e-12,0.026892291381955147,6.0
pf_fs_soft,5.0,0.0,20.0,386.44696044921875,0.0,3.763910190468511e-12,0.025842221453785896,6.0
pf_fs_cognitive,5.0,0.0,1.0,197.87710571289062,0.0,3.084762805437291e-13,0.8334033489227295,6.0
pf_fs_cognitive,5.0,0.0,2.0,306.2148742675781,0.0,7.294807661574476e-13,0.9396384954452515,6.0
pf_fs_cognitive,5.0,0.0,3.0,328.5661926269531,0.0,7.19512015072421e-13,0.19911395013332367,6.0
pf_fs_cognitive,5.0,0.0,4.0,341.287353515625,0.0,7.00742740743221e-13,0.1360226422548294,6.0
pf_fs_cognitive,5.0,0.0,5.0,349.34576416015625,0.0,6.879245437185766e-13,0.10856473445892334,6.0
pf_fs_cognitive,5.0,0.0,6.0,355.1369323730469,0.0,6.807604610234441e-13,0.0886160284280777,6.0
pf_fs_cognitive,5.0,0.0,7.0,359.63232421875,0.0,6.782186574502691e-13,0.07399360090494156,6.0
pf_fs_cognitive,5.0,0.0,8.0,363.36541748046875,0.0,6.799351663297482e-13,0.06378043442964554,6.0
pf_fs_cognitive,5.0,0.0,9.0,366.609375,0.0,6.833367422257042e-13,0.056467488408088684,6.0
pf_fs_cognitive,5.0,0.0,10.0,369.49835205078125,0.0,6.86050554473544e-13,0.05153539031744003,6.0
pf_fs_cognitive,5.0,0.0,11.0,372.09027099609375,0.0,6.886488449799055e-13,0.04692898690700531,6.0
pf_fs_cognitive,5.0,0.0,12.0,374.3601989746094,0.0,6.935718275744018e-13,0.042890340089797974,6.0
pf_fs_cognitive,5.0,0.0,13.0,376.3094177246094,0.0,7.01011243411237e-13,0.03909916803240776,6.0
pf_fs_cognitive,5.0,0.0,14.0,378.003662109375,0.0,7.083604536273214e-13,0.035430945456027985,6.0
pf_fs_cognitive,5.0,0.0,15.0,379.5265197753906,0.0,7.150556188828538e-13,0.03280901163816452,6.0
pf_fs_cognitive,5.0,0.0,16.0,380.9307861328125,0.0,7.211826622000039e-13,0.031076928600668907,6.0
pf_fs_cognitive,5.0,0.0,17.0,382.2556457519531,0.0,7.269842280249739e-13,0.029929334297776222,6.0
pf_fs_cognitive,5.0,0.0,18.0,383.5083312988281,0.0,7.326990034660363e-13,0.02902834862470627,6.0
pf_fs_cognitive,5.0,0.0,19.0,384.6862487792969,0.0,7.38407111063738e-13,0.028179798275232315,6.0
pf_fs_cognitive,5.0,0.0,20.0,385.7778625488281,0.0,7.440379150465415e-13,0.027235418558120728,6.0
du_pf_soft,5.0,0.0,1.0,151.78225708007812,0.0,2.3095433985403924e-12,0.6574742197990417,6.0
du_pf_soft,5.0,0.0,2.0,287.0148010253906,0.0,4.276342301101632e-12,1.0338600873947144,6.0
du_pf_soft,5.0,0.0,3.0,316.1663818359375,0.0,4.353817219943101e-12,0.24254237115383148,6.0
du_pf_soft,5.0,0.0,4.0,330.94378662109375,0.0,4.2692095518492845e-12,0.15429186820983887,6.0
